User ID,Subscription Type,Monthly Revenue,Join Date,Join Month,Last Logging Date,Last Logging Month,Active / Inactive,Country,Age,Age Group,Gender
1280,Basic,14,8/25/2022,Aug,4/7/2023,Apr,Inactive,Italy,28,25-30,Female
1281,Premium,13,8/25/2022,Aug,4/7/2023,Apr,Inactive,Spain,41,40-45,Female
1282,Standard,12,8/22/2022,Aug,5/7/2023,May,Inactive,Spain,43,40-45,Male
1283,Basic,10,8/17/2022,Aug,2/7/2023,Feb,Inactive,United States,33,30-35,Male
1284,Standard,12,9/8/2022,Sep,3/7/2023,Mar,Inactive,Canada,32,30-35,Female
1285,Premium,10,6/8/2022,Jun,4/7/2023,Apr,Inactive,United States,39,35-40,Male
1286,Basic,15,7/17/2022,Jul,4/7/2023,Apr,Inactive,United States,37,35-40,Male
1287,Premium,11,12/7/2022,Dec,2/7/2023,Feb,Inactive,Canada,46,45-50,Male
1288,Standard,11,12/7/2022,Dec,3/7/2023,Mar,Inactive,United Kingdom,39,35-40,Male
1289,Basic,12,2/7/2022,Feb,4/7/2023,Apr,Inactive,Australia,46,45-50,Female
1290,Standard,13,2/7/2022,Feb,3/7/2023,Mar,Inactive,Germany,43,40-45,Male
1291,Premium,10,6/30/2022,Jun,2/7/2023,Feb,Inactive,France,32,30-35,Female
1292,Basic,12,6/30/2022,Jun,4/7/2023,Apr,Inactive,Brazil,30,25-30,Female
1293,Standard,11,1/7/2022,Jan,4/7/2023,Apr,Inactive,Mexico,40,35-40,Female
1294,Premium,11,6/30/2022,Jun,4/7/2023,Apr,Inactive,Spain,51,50-55,Female
1295,Basic,10,6/29/2022,Jun,2/7/2023,Feb,Inactive,Italy,40,35-40,Female
1296,Premium,12,6/30/2022,Jun,3/7/2023,Mar,Inactive,Spain,28,25-30,Male
1297,Basic,14,6/29/2022,Jun,4/7/2023,Apr,Inactive,Spain,51,50-55,Female
1298,Standard,14,6/26/2022,Jun,3/7/2023,Mar,Inactive,United States,27,25-30,Male
1299,Standard,14,6/27/2022,Jun,1/7/2023,Jan,Inactive,Canada,35,30-35,Male
1300,Basic,11,6/24/2022,Jun,3/7/2023,Mar,Inactive,United States,37,35-40,Male
1301,Premium,14,6/23/2022,Jun,4/7/2023,Apr,Inactive,United States,51,50-55,Male
1302,Basic,11,6/23/2022,Jun,3/7/2023,Mar,Inactive,Canada,40,35-40,Male
1303,Standard,14,6/25/2022,Jun,3/7/2023,Mar,Inactive,United Kingdom,38,35-40,Male
1304,Premium,11,6/28/2022,Jun,3/7/2023,Mar,Inactive,Australia,48,45-50,Female
1305,Basic,11,1/7/2022,Jan,3/7/2023,Mar,Inactive,Germany,49,45-50,Male
1306,Premium,15,2/7/2022,Feb,5/7/2023,May,Inactive,France,33,30-35,Female
1307,Basic,10,6/7/2022,Jun,3/7/2023,Mar,Inactive,Brazil,34,30-35,Female
1308,Standard,15,12/7/2022,Dec,6/7/2023,Jun,Inactive,Mexico,39,35-40,Male
1309,Standard,13,7/17/2022,Jul,2/7/2023,Feb,Inactive,Spain,37,35-40,Female
1310,Basic,15,7/23/2022,Jul,5/7/2023,May,Inactive,Italy,44,40-45,Male
1311,Premium,15,7/29/2022,Jul,4/7/2023,Apr,Inactive,Spain,35,30-35,Male
1312,Basic,11,6/8/2022,Jun,6/7/2023,Jun,Inactive,Spain,31,30-35,Female
1313,Standard,10,9/8/2022,Sep,2/7/2023,Feb,Inactive,United States,39,35-40,Male
1314,Premium,13,8/14/2022,Aug,5/7/2023,May,Inactive,Canada,38,35-40,Male
1315,Basic,11,8/20/2022,Aug,3/7/2023,Mar,Inactive,United States,42,40-45,Male
1316,Premium,12,8/28/2022,Aug,5/7/2023,May,Inactive,United States,48,45-50,Female
1317,Basic,11,2/9/2022,Feb,3/7/2023,Mar,Inactive,Canada,31,30-35,Male
1318,Standard,11,4/9/2022,Apr,5/7/2023,May,Inactive,United Kingdom,42,40-45,Male
1319,Standard,14,6/9/2022,Jun,3/7/2023,Mar,Inactive,Australia,35,30-35,Male
1320,Basic,10,9/14/2022,Sep,5/7/2023,May,Inactive,Germany,39,35-40,Male
1321,Premium,13,9/15/2022,Sep,4/7/2023,Apr,Inactive,France,50,45-50,Female
1322,Basic,11,9/16/2022,Sep,6/7/2023,Jun,Inactive,Brazil,40,35-40,Male
1323,Standard,10,9/28/2022,Sep,2/7/2023,Feb,Inactive,Mexico,29,25-30,Male
1324,Premium,10,2/10/2022,Feb,4/7/2023,Apr,Inactive,Spain,48,45-50,Female
1325,Basic,15,3/10/2022,Mar,4/7/2023,Apr,Inactive,Italy,34,30-35,Male
1326,Premium,10,5/10/2022,May,5/7/2023,May,Inactive,Spain,48,45-50,Male
1327,Basic,12,7/10/2022,Jul,2/7/2023,Feb,Inactive,Spain,48,45-50,Male
1328,Standard,12,9/10/2022,Sep,4/7/2023,Apr,Inactive,United States,35,30-35,Female
1329,Standard,11,11/10/2022,Nov,4/7/2023,Apr,Inactive,Canada,29,25-30,Male
1330,Basic,14,10/13/2022,Oct,5/7/2023,May,Inactive,United States,47,45-50,Female
1331,Premium,12,10/15/2022,Oct,2/7/2023,Feb,Inactive,United States,36,35-40,Male
1332,Basic,12,10/17/2022,Oct,4/7/2023,Apr,Inactive,Canada,40,35-40,Female
1333,Standard,14,10/21/2022,Oct,4/7/2023,Apr,Inactive,United Kingdom,51,50-55,Male
1334,Premium,12,10/23/2022,Oct,5/7/2023,May,Inactive,Australia,37,35-40,Male
1335,Basic,12,10/24/2022,Oct,6/7/2023,Jun,Inactive,Germany,36,35-40,Male
1336,Premium,12,10/28/2022,Oct,4/7/2023,Apr,Inactive,France,45,40-45,Male
1337,Basic,11,10/31/2022,Oct,4/7/2023,Apr,Inactive,Brazil,31,30-35,Female
1338,Standard,14,3/11/2022,Mar,4/7/2023,Apr,Inactive,Mexico,45,40-45,Female
1339,Standard,11,4/11/2022,Apr,5/7/2023,May,Inactive,Spain,30,25-30,Male
1340,Basic,14,5/11/2022,May,6/7/2023,Jun,Inactive,Italy,40,35-40,Female
1341,Premium,14,6/11/2022,Jun,4/7/2023,Apr,Inactive,Spain,44,40-45,Female
1342,Basic,12,1/11/2022,Jan,5/7/2023,May,Inactive,Spain,36,35-40,Female
1343,Standard,10,1/11/2022,Jan,5/7/2023,May,Inactive,United States,36,35-40,Male
1344,Premium,11,10/29/2022,Oct,5/7/2023,May,Inactive,Canada,32,30-35,Female
1345,Basic,10,10/27/2022,Oct,3/7/2023,Mar,Inactive,United States,46,45-50,Male
1346,Basic,12,10/16/2022,Oct,4/7/2023,Apr,Inactive,United States,39,35-40,Female
1347,Basic,13,10/14/2022,Oct,4/7/2023,Apr,Inactive,Canada,30,25-30,Male
1348,Standard,13,9/14/2022,Sep,5/7/2023,May,Inactive,United Kingdom,34,30-35,Male
1349,Premium,14,3/9/2022,Mar,3/7/2023,Mar,Inactive,Australia,28,25-30,Male
1350,Basic,13,8/27/2022,Aug,4/7/2023,Apr,Inactive,Germany,39,35-40,Female
1351,Basic,12,8/27/2022,Aug,5/7/2023,May,Inactive,France,34,30-35,Female
1352,Premium,13,8/21/2022,Aug,5/7/2023,May,Inactive,Brazil,42,40-45,Male
1353,Standard,13,8/13/2022,Aug,2/7/2023,Feb,Inactive,Mexico,29,25-30,Female
1354,Standard,13,12/8/2022,Dec,4/7/2023,Apr,Inactive,Spain,29,25-30,Male
1355,Basic,12,7/24/2022,Jul,4/7/2023,Apr,Inactive,Italy,30,25-30,Male
1356,Premium,11,7/24/2022,Jul,4/7/2023,Apr,Inactive,Spain,51,50-55,Male
1357,Standard,11,12/7/2022,Dec,2/7/2023,Feb,Inactive,Spain,51,50-55,Male
1358,Basic,13,9/7/2022,Sep,4/7/2023,Apr,Inactive,United States,44,40-45,Male
1359,Standard,13,9/7/2022,Sep,5/7/2023,May,Inactive,Canada,35,30-35,Male
1360,Premium,10,10/7/2022,Oct,4/7/2023,Apr,Inactive,United States,39,35-40,Male
1361,Basic,12,2/7/2022,Feb,2/7/2023,Feb,Inactive,United States,41,40-45,Female
1362,Premium,13,2/7/2022,Feb,4/7/2023,Apr,Inactive,Canada,44,40-45,Female
1363,Standard,11,1/7/2022,Jan,5/7/2023,May,Inactive,United Kingdom,29,25-30,Male
1364,Basic,14,1/7/2022,Jan,4/7/2023,Apr,Inactive,Australia,47,45-50,Male
1365,Standard,10,6/30/2022,Jun,2/7/2023,Feb,Inactive,Germany,28,25-30,Female
1366,Premium,15,6/29/2022,Jun,4/7/2023,Apr,Inactive,France,45,40-45,Male
1367,Basic,11,6/26/2022,Jun,4/7/2023,Apr,Inactive,Brazil,28,25-30,Female
1368,Standard,14,6/27/2022,Jun,3/7/2023,Mar,Inactive,Mexico,31,30-35,Female
1369,Premium,13,6/25/2022,Jun,3/7/2023,Mar,Inactive,Spain,47,45-50,Female
1370,Basic,13,6/23/2022,Jun,4/7/2023,Apr,Inactive,Italy,42,40-45,Female
1371,Premium,14,6/24/2022,Jun,4/7/2023,Apr,Inactive,Spain,34,30-35,Female
1372,Basic,12,6/25/2022,Jun,5/7/2023,May,Inactive,Spain,40,35-40,Female
1373,Standard,13,6/26/2022,Jun,4/7/2023,Apr,Inactive,United States,42,40-45,Female
1374,Standard,14,6/27/2022,Jun,7/7/2023,Jul,Inactive,Canada,33,30-35,Male
1375,Basic,12,6/30/2022,Jun,3/7/2023,Mar,Inactive,United States,30,25-30,Male
1376,Premium,14,3/7/2022,Mar,5/7/2023,May,Inactive,United States,29,25-30,Male
1377,Basic,13,9/7/2022,Sep,4/7/2023,Apr,Inactive,Canada,31,30-35,Male
1378,Standard,14,7/17/2022,Jul,6/7/2023,Jun,Inactive,United Kingdom,46,45-50,Female
1379,Premium,11,7/22/2022,Jul,3/7/2023,Mar,Inactive,Australia,46,45-50,Female
1380,Basic,11,7/28/2022,Jul,5/7/2023,May,Inactive,Germany,47,45-50,Male
1381,Premium,12,4/8/2022,Apr,4/7/2023,Apr,Inactive,France,48,45-50,Female
1382,Basic,13,8/8/2022,Aug,6/7/2023,Jun,Inactive,Brazil,32,30-35,Female
1383,Standard,13,8/13/2022,Aug,4/7/2023,Apr,Inactive,Mexico,51,50-55,Female
1384,Standard,13,8/17/2022,Aug,5/7/2023,May,Inactive,Spain,33,30-35,Male
1385,Basic,15,8/20/2022,Aug,4/7/2023,Apr,Inactive,Italy,43,40-45,Male
1386,Premium,14,8/28/2022,Aug,6/7/2023,Jun,Inactive,Spain,43,40-45,Female
1387,Basic,13,8/29/2022,Aug,4/7/2023,Apr,Inactive,Spain,42,40-45,Male
1388,Standard,15,3/9/2022,Mar,5/7/2023,May,Inactive,United States,30,25-30,Male
1389,Premium,13,10/9/2022,Oct,3/7/2023,Mar,Inactive,Canada,50,45-50,Male
1390,Basic,11,9/13/2022,Sep,5/7/2023,May,Inactive,United States,51,50-55,Female
1391,Premium,14,9/15/2022,Sep,4/7/2023,Apr,Inactive,United States,36,35-40,Female
1392,Basic,13,9/25/2022,Sep,6/7/2023,Jun,Inactive,Canada,41,40-45,Female
1393,Standard,10,1/10/2022,Jan,3/7/2023,Mar,Inactive,United Kingdom,37,35-40,Male
1394,Standard,11,2/10/2022,Feb,4/7/2023,Apr,Inactive,Australia,30,25-30,Female
1395,Basic,11,5/10/2022,May,4/7/2023,Apr,Inactive,Germany,50,45-50,Female
1396,Premium,14,6/10/2022,Jun,5/7/2023,May,Inactive,France,41,40-45,Female
1397,Basic,14,7/10/2022,Jul,3/7/2023,Mar,Inactive,Brazil,29,25-30,Female
1398,Standard,12,10/10/2022,Oct,4/7/2023,Apr,Inactive,Mexico,43,40-45,Male
1399,Premium,12,12/10/2022,Dec,4/7/2023,Apr,Inactive,Spain,31,30-35,Female
1400,Basic,14,10/15/2022,Oct,6/7/2023,Jun,Inactive,Italy,40,35-40,Male
1401,Premium,12,10/17/2022,Oct,5/7/2023,May,Inactive,Spain,35,30-35,Female
1402,Basic,13,10/21/2022,Oct,4/7/2023,Apr,Inactive,Spain,39,35-40,Female
1403,Standard,14,10/23/2022,Oct,5/7/2023,May,Inactive,United States,48,45-50,Male
1404,Standard,14,10/24/2022,Oct,5/7/2023,May,Inactive,Canada,42,40-45,Female
1405,Basic,11,10/27/2022,Oct,6/7/2023,Jun,Inactive,United States,48,45-50,Female
1406,Premium,10,10/30/2022,Oct,7/7/2023,Jul,Inactive,United States,33,30-35,Female
1407,Basic,14,10/31/2022,Oct,4/7/2023,Apr,Inactive,Canada,45,40-45,Female
1408,Standard,14,3/11/2022,Mar,4/7/2023,Apr,Inactive,United Kingdom,40,35-40,Female
1409,Premium,15,5/11/2022,May,6/7/2023,Jun,Inactive,Australia,38,35-40,Male
1410,Basic,14,6/11/2022,Jun,6/7/2023,Jun,Inactive,Germany,31,30-35,Female
1411,Premium,14,1/11/2022,Jan,4/7/2023,Apr,Inactive,France,33,30-35,Female
1412,Basic,15,2/11/2022,Feb,5/7/2023,May,Inactive,Brazil,27,25-30,Male
1413,Standard,13,2/11/2022,Feb,5/7/2023,May,Inactive,Mexico,47,45-50,Male
1414,Standard,15,1/11/2022,Jan,6/7/2023,Jun,Inactive,Spain,41,40-45,Male
1415,Basic,11,10/17/2022,Oct,3/7/2023,Mar,Inactive,Italy,32,30-35,Female
1416,Premium,11,10/18/2022,Oct,5/7/2023,May,Inactive,Spain,31,30-35,Male
1417,Basic,13,9/28/2022,Sep,5/7/2023,May,Inactive,Spain,43,40-45,Female
1418,Standard,15,9/23/2022,Sep,5/7/2023,May,Inactive,United States,42,40-45,Female
1419,Premium,15,9/22/2022,Sep,3/7/2023,Mar,Inactive,Canada,46,45-50,Male
1420,Basic,12,8/31/2022,Aug,4/7/2023,Apr,Inactive,United States,27,25-30,Female
1421,Basic,15,8/28/2022,Aug,5/7/2023,May,Inactive,United States,48,45-50,Female
1422,Basic,15,8/27/2022,Aug,5/7/2023,May,Inactive,Canada,49,45-50,Male
1423,Standard,12,8/17/2022,Aug,3/7/2023,Mar,Inactive,United Kingdom,43,40-45,Male
1424,Premium,14,9/8/2022,Sep,4/7/2023,Apr,Inactive,Australia,38,35-40,Male
1425,Basic,13,7/24/2022,Jul,5/7/2023,May,Inactive,Germany,37,35-40,Male
1426,Basic,12,7/16/2022,Jul,4/7/2023,Apr,Inactive,France,39,35-40,Female
1427,Premium,10,7/15/2022,Jul,3/7/2023,Mar,Inactive,Brazil,40,35-40,Male
1428,Standard,12,12/7/2022,Dec,5/7/2023,May,Inactive,Mexico,40,35-40,Male
1429,Standard,12,12/7/2022,Dec,6/7/2023,Jun,Inactive,Spain,48,45-50,Male
1430,Basic,13,9/7/2022,Sep,5/7/2023,May,Inactive,Italy,43,40-45,Female
1431,Premium,10,5/7/2022,May,2/7/2023,Feb,Inactive,Spain,46,45-50,Male
1432,Standard,11,5/7/2022,May,5/7/2023,May,Inactive,Spain,43,40-45,Male
1433,Basic,10,3/7/2022,Mar,5/7/2023,May,Inactive,United States,30,25-30,Female
1434,Standard,13,1/7/2022,Jan,4/7/2023,Apr,Inactive,Canada,51,50-55,Female
1435,Premium,12,6/30/2022,Jun,3/7/2023,Mar,Inactive,United States,30,25-30,Male
1436,Basic,14,6/27/2022,Jun,4/7/2023,Apr,Inactive,United States,47,45-50,Female
1437,Premium,13,6/28/2022,Jun,4/7/2023,Apr,Inactive,Canada,41,40-45,Male
1438,Standard,10,6/28/2022,Jun,5/7/2023,May,Inactive,United Kingdom,45,40-45,Female
1439,Basic,14,6/24/2022,Jun,4/7/2023,Apr,Inactive,Australia,47,45-50,Female
1440,Standard,11,6/24/2022,Jun,5/7/2023,May,Inactive,Germany,48,45-50,Female
1441,Premium,11,6/25/2022,Jun,4/7/2023,Apr,Inactive,France,51,50-55,Female
1442,Basic,10,6/26/2022,Jun,6/7/2023,Jun,Inactive,Brazil,29,25-30,Male
1443,Standard,13,6/27/2022,Jun,5/7/2023,May,Inactive,Mexico,43,40-45,Female
1444,Premium,13,6/29/2022,Jun,7/7/2023,Jul,Inactive,Spain,49,45-50,Female
1445,Basic,11,2/7/2022,Feb,3/7/2023,Mar,Inactive,Italy,37,35-40,Male
1446,Premium,13,7/7/2022,Jul,5/7/2023,May,Inactive,Spain,48,45-50,Male
1447,Basic,11,7/13/2022,Jul,5/7/2023,May,Inactive,Spain,36,35-40,Female
1448,Standard,14,7/18/2022,Jul,7/7/2023,Jul,Inactive,United States,33,30-35,Female
1449,Standard,14,7/24/2022,Jul,4/7/2023,Apr,Inactive,Canada,38,35-40,Female
1450,Basic,12,7/31/2022,Jul,6/7/2023,Jun,Inactive,United States,42,40-45,Female
1451,Premium,15,1/8/2022,Jan,5/7/2023,May,Inactive,United States,30,25-30,Female
1452,Basic,10,8/8/2022,Aug,6/7/2023,Jun,Inactive,Canada,39,35-40,Male
1453,Standard,14,8/13/2022,Aug,4/7/2023,Apr,Inactive,United Kingdom,36,35-40,Male
1454,Premium,11,8/14/2022,Aug,6/7/2023,Jun,Inactive,Australia,27,25-30,Female
1455,Basic,11,8/23/2022,Aug,4/7/2023,Apr,Inactive,Germany,49,45-50,Male
1456,Premium,14,8/27/2022,Aug,6/7/2023,Jun,Inactive,France,31,30-35,Male
1457,Basic,10,8/31/2022,Aug,5/7/2023,May,Inactive,Brazil,36,35-40,Male
1458,Standard,14,9/9/2022,Sep,6/7/2023,Jun,Inactive,Mexico,41,40-45,Female
1459,Standard,10,10/9/2022,Oct,4/7/2023,Apr,Inactive,Spain,45,40-45,Female
1460,Basic,14,12/9/2022,Dec,5/7/2023,May,Inactive,Italy,45,40-45,Male
1461,Premium,11,9/17/2022,Sep,5/7/2023,May,Inactive,Spain,32,30-35,Male
1462,Basic,13,9/21/2022,Sep,6/7/2023,Jun,Inactive,Spain,41,40-45,Female
1463,Standard,11,2/10/2022,Feb,3/7/2023,Mar,Inactive,United States,37,35-40,Male
1464,Premium,10,4/10/2022,Apr,5/7/2023,May,Inactive,Canada,27,25-30,Male
1465,Basic,14,6/10/2022,Jun,4/7/2023,Apr,Inactive,United States,41,40-45,Male
1466,Premium,13,7/10/2022,Jul,6/7/2023,Jun,Inactive,United States,30,25-30,Female
1467,Basic,12,8/10/2022,Aug,4/7/2023,Apr,Inactive,Canada,43,40-45,Male
1468,Standard,12,11/10/2022,Nov,5/7/2023,May,Inactive,United Kingdom,51,50-55,Male
1469,Standard,12,10/13/2022,Oct,4/7/2023,Apr,Inactive,Australia,46,45-50,Female
1470,Basic,10,10/15/2022,Oct,6/7/2023,Jun,Inactive,Germany,27,25-30,Female
1471,Premium,10,10/19/2022,Oct,6/7/2023,Jun,Inactive,France,51,50-55,Female
1472,Basic,14,10/21/2022,Oct,6/7/2023,Jun,Inactive,Brazil,28,25-30,Female
1473,Standard,14,10/23/2022,Oct,5/7/2023,May,Inactive,Mexico,33,30-35,Male
1474,Premium,12,10/26/2022,Oct,5/7/2023,May,Inactive,Spain,31,30-35,Female
1475,Basic,13,10/27/2022,Oct,6/7/2023,Jun,Inactive,Italy,47,45-50,Male
1476,Premium,10,10/31/2022,Oct,7/7/2023,Jul,Inactive,Spain,45,40-45,Female
1477,Basic,13,3/11/2022,Mar,5/7/2023,May,Inactive,Spain,42,40-45,Male
1478,Standard,15,5/11/2022,May,6/7/2023,Jun,Inactive,United States,47,45-50,Female
1479,Standard,12,6/11/2022,Jun,6/7/2023,Jun,Inactive,Canada,29,25-30,Female
1480,Basic,13,3/11/2022,Mar,7/7/2023,Jul,Inactive,United States,49,45-50,Female
1481,Premium,14,3/11/2022,Mar,4/7/2023,Apr,Inactive,United States,41,40-45,Female
1482,Basic,13,4/11/2022,Apr,5/7/2023,May,Inactive,Canada,45,40-45,Male
1483,Standard,14,2/11/2022,Feb,6/7/2023,Jun,Inactive,United Kingdom,49,45-50,Male
1484,Premium,13,10/27/2022,Oct,6/7/2023,Jun,Inactive,Australia,41,40-45,Male
1485,Basic,15,10/27/2022,Oct,4/7/2023,Apr,Inactive,Germany,37,35-40,Male
1486,Premium,14,10/15/2022,Oct,5/7/2023,May,Inactive,France,31,30-35,Male
1487,Basic,13,3/10/2022,Mar,5/7/2023,May,Inactive,Brazil,29,25-30,Male
1488,Standard,10,9/25/2022,Sep,5/7/2023,May,Inactive,Mexico,51,50-55,Female
1489,Standard,12,9/16/2022,Sep,3/7/2023,Mar,Inactive,Spain,33,30-35,Male
1490,Basic,12,9/14/2022,Sep,4/7/2023,Apr,Inactive,Italy,31,30-35,Male
1491,Premium,11,11/9/2022,Nov,5/7/2023,May,Inactive,Spain,42,40-45,Female
1492,Basic,15,9/9/2022,Sep,5/7/2023,May,Inactive,Spain,48,45-50,Female
1493,Standard,13,12/8/2022,Dec,3/7/2023,Mar,Inactive,United States,37,35-40,Female
1494,Premium,13,4/8/2022,Apr,6/7/2023,Jun,Inactive,Canada,51,50-55,Female
1495,Basic,12,4/8/2022,Apr,6/7/2023,Jun,Inactive,United States,29,25-30,Female
1496,Basic,13,7/31/2022,Jul,5/7/2023,May,Inactive,United States,46,45-50,Male
1497,Basic,15,7/29/2022,Jul,3/7/2023,Mar,Inactive,Canada,35,30-35,Male
1498,Standard,15,7/14/2022,Jul,5/7/2023,May,Inactive,United Kingdom,44,40-45,Female
1499,Premium,12,7/13/2022,Jul,6/7/2023,Jun,Inactive,Australia,36,35-40,Male
1500,Basic,14,11/7/2022,Nov,5/7/2023,May,Inactive,Germany,38,35-40,Female
1501,Basic,12,12/7/2022,Dec,3/7/2023,Mar,Inactive,France,36,35-40,Male
1502,Premium,14,11/7/2022,Nov,5/7/2023,May,Inactive,Brazil,40,35-40,Female
1503,Standard,10,2/7/2022,Feb,5/7/2023,May,Inactive,Mexico,29,25-30,Male
1504,Standard,11,6/30/2022,Jun,6/7/2023,Jun,Inactive,Spain,32,30-35,Male
1505,Basic,12,6/30/2022,Jun,5/7/2023,May,Inactive,Italy,30,25-30,Male
1506,Premium,10,6/29/2022,Jun,5/7/2023,May,Inactive,Spain,47,45-50,Male
1507,Standard,15,6/30/2022,Jun,4/7/2023,Apr,Inactive,Spain,28,25-30,Female
1508,Basic,11,6/24/2022,Jun,5/7/2023,May,Inactive,United States,49,45-50,Male
1509,Standard,12,6/25/2022,Jun,4/7/2023,Apr,Inactive,Canada,50,45-50,Male
1510,Premium,11,6/25/2022,Jun,7/7/2023,Jul,Inactive,United States,33,30-35,Male
1511,Basic,13,6/26/2022,Jun,4/7/2023,Apr,Inactive,United States,50,45-50,Male
1512,Premium,10,6/27/2022,Jun,6/7/2023,Jun,Inactive,Canada,28,25-30,Female
1513,Standard,12,6/29/2022,Jun,6/7/2023,Jun,Inactive,United Kingdom,41,40-45,Male
1514,Basic,12,1/7/2022,Jan,7/7/2023,Jul,Inactive,Australia,30,25-30,Female
1515,Standard,10,3/7/2022,Mar,4/7/2023,Apr,Inactive,Germany,32,30-35,Male
1516,Premium,15,12/7/2022,Dec,7/7/2023,Jul,Inactive,France,50,45-50,Male
1517,Basic,11,7/15/2022,Jul,5/7/2023,May,Inactive,Brazil,28,25-30,Female
1518,Standard,13,7/19/2022,Jul,7/7/2023,Jul,Inactive,Mexico,45,40-45,Male
1519,Premium,14,7/27/2022,Jul,5/7/2023,May,Inactive,Spain,31,30-35,Male
1520,Basic,11,7/29/2022,Jul,6/7/2023,Jun,Inactive,Italy,27,25-30,Female
1521,Premium,11,6/8/2022,Jun,5/7/2023,May,Inactive,Spain,49,45-50,Male
1522,Basic,10,8/13/2022,Aug,6/7/2023,Jun,Inactive,Spain,32,30-35,Female
1523,Standard,13,8/14/2022,Aug,5/7/2023,May,Inactive,United States,38,35-40,Male
1524,Standard,11,8/20/2022,Aug,7/7/2023,Jul,Inactive,Canada,39,35-40,Male
1525,Basic,14,8/24/2022,Aug,4/7/2023,Apr,Inactive,United States,50,45-50,Female
1526,Premium,10,8/28/2022,Aug,6/7/2023,Jun,Inactive,United States,51,50-55,Male
1527,Basic,15,5/9/2022,May,5/7/2023,May,Inactive,Canada,32,30-35,Female
1528,Standard,12,10/9/2022,Oct,7/7/2023,Jul,Inactive,United Kingdom,45,40-45,Female
1529,Premium,12,11/9/2022,Nov,4/7/2023,Apr,Inactive,Australia,31,30-35,Female
1530,Basic,12,9/14/2022,Sep,6/7/2023,Jun,Inactive,Germany,44,40-45,Male
1531,Premium,12,9/21/2022,Sep,5/7/2023,May,Inactive,France,30,25-30,Female
1532,Basic,13,9/26/2022,Sep,7/7/2023,Jul,Inactive,Brazil,44,40-45,Female
1533,Standard,10,9/30/2022,Sep,3/7/2023,Mar,Inactive,Mexico,37,35-40,Male
1534,Standard,14,2/10/2022,Feb,6/7/2023,Jun,Inactive,Spain,30,25-30,Female
1535,Basic,12,6/10/2022,Jun,5/7/2023,May,Inactive,Italy,31,30-35,Female
1536,Premium,15,7/10/2022,Jul,6/7/2023,Jun,Inactive,Spain,31,30-35,Female
1537,Basic,15,9/10/2022,Sep,6/7/2023,Jun,Inactive,Spain,44,40-45,Male
1538,Standard,10,11/10/2022,Nov,5/7/2023,May,Inactive,United States,44,40-45,Female
1539,Premium,14,12/10/2022,Dec,5/7/2023,May,Inactive,Canada,34,30-35,Male
1540,Basic,12,10/16/2022,Oct,6/7/2023,Jun,Inactive,United States,42,40-45,Male
1541,Premium,15,10/17/2022,Oct,7/7/2023,Jul,Inactive,United States,33,30-35,Male
1542,Basic,11,10/21/2022,Oct,7/7/2023,Jul,Inactive,Canada,35,30-35,Male
1543,Standard,15,10/23/2022,Oct,6/7/2023,Jun,Inactive,United Kingdom,34,30-35,Female
1544,Standard,14,10/25/2022,Oct,5/7/2023,May,Inactive,Australia,47,45-50,Male
1545,Basic,13,10/27/2022,Oct,6/7/2023,Jun,Inactive,Germany,43,40-45,Female
1546,Premium,13,10/29/2022,Oct,8/7/2023,Aug,Active,France,43,40-45,Male
1547,Basic,13,1/11/2022,Jan,5/7/2023,May,Inactive,Brazil,35,30-35,Female
1548,Standard,13,4/11/2022,Apr,6/7/2023,Jun,Inactive,Mexico,39,35-40,Male
1549,Premium,10,4/11/2022,Apr,6/7/2023,Jun,Inactive,Spain,39,35-40,Male
1550,Basic,11,4/11/2022,Apr,7/7/2023,Jul,Inactive,Italy,49,45-50,Female
1551,Premium,14,5/11/2022,May,4/7/2023,Apr,Inactive,Spain,30,25-30,Male
1552,Basic,12,2/11/2022,Feb,5/7/2023,May,Inactive,Spain,31,30-35,Female
1553,Standard,12,3/11/2022,Mar,6/7/2023,Jun,Inactive,United States,39,35-40,Male
1554,Standard,14,10/30/2022,Oct,6/7/2023,Jun,Inactive,Canada,30,25-30,Female
1555,Basic,13,10/31/2022,Oct,4/7/2023,Apr,Inactive,United States,43,40-45,Female
1556,Premium,10,10/14/2022,Oct,5/7/2023,May,Inactive,United States,29,25-30,Female
1557,Basic,14,9/26/2022,Sep,5/7/2023,May,Inactive,Canada,46,45-50,Male
1558,Standard,15,9/17/2022,Sep,6/7/2023,Jun,Inactive,United Kingdom,35,30-35,Male
1559,Premium,12,9/16/2022,Sep,3/7/2023,Mar,Inactive,Australia,30,25-30,Male
1560,Basic,12,12/9/2022,Dec,7/7/2023,Jul,Inactive,Germany,39,35-40,Female
1561,Premium,14,12/9/2022,Dec,6/7/2023,Jun,Inactive,France,41,40-45,Male
1562,Basic,12,8/29/2022,Aug,5/7/2023,May,Inactive,Brazil,27,25-30,Male
1563,Standard,15,8/25/2022,Aug,3/7/2023,Mar,Inactive,Mexico,42,40-45,Male
1564,Standard,11,8/15/2022,Aug,6/7/2023,Jun,Inactive,Spain,45,40-45,Female
1565,Basic,10,11/8/2022,Nov,7/7/2023,Jul,Inactive,Italy,36,35-40,Female
1566,Premium,12,10/8/2022,Oct,6/7/2023,Jun,Inactive,Spain,35,30-35,Male
1567,Basic,13,7/26/2022,Jul,4/7/2023,Apr,Inactive,Spain,38,35-40,Male
